x_coord,y_coord,Bent,Exotic,FR I,FR II,Point Source,S/Z shaped,Should be discarded,X-Shaped,typical,confidence,max_prob,num_labels
42.475,-53.097,1,0,0,0,0,0,0,0,0,0.50567037,0.50567037,1
42.48,-53.53,0,0,0,0,0,0,0,0,0,0.4748006,0.4748006,0
42.51,-77.915,1,0,0,0,0,0,0,0,0,0.52070725,0.52070725,1
42.532,-53.489,0,1,0,0,0,0,0,0,0,0.64162916,0.64162916,1
42.572,-53.035,1,0,0,0,0,0,0,0,0,0.66461045,0.66461045,1
42.613,-53.229,0,0,1,0,0,0,0,0,0,0.6121246,0.6121246,1
42.623,-52.979,0,0,0,1,0,0,0,0,0,0.7629456,0.7629456,1
42.644,-52.864,0,0,1,0,0,0,0,0,0,0.5831274,0.5831274,1
42.689,-52.499,0,0,0,1,0,0,0,0,0,0.70033824,0.70033824,1
42.71,-77.766,0,0,0,0,1,0,0,0,0,0.51575965,0.51575965,1
42.759,-53.795,0,0,0,1,0,0,0,0,0,0.72818375,0.72818375,1
42.849,-52.407,0,0,0,1,0,0,0,0,0,0.6108681,0.6108681,1
42.868,-52.652,0,0,0,0,0,0,0,0,0,0.44395697,0.44395697,0
42.906,-52.458,0,0,1,0,0,0,0,0,0,0.61184424,0.61184424,1
42.941,-78.233,0,0,0,0,1,0,0,0,0,0.60305506,0.60305506,1
42.955,-77.667,0,0,1,0,0,0,0,0,0,0.61691403,0.61691403,1
42.974,-52.981,0,0,1,0,0,0,0,0,0,0.6551252,0.6551252,1
43.056,-77.935,0,0,0,1,0,0,0,0,0,0.7323126,0.7323126,1
43.068,-52.614,0,0,0,1,0,0,0,0,0,0.6697491,0.6697491,1
43.074,-77.496,0,0,0,1,0,0,0,0,0,0.62713706,0.62713706,1
43.114,-52.689,0,0,0,1,0,0,0,0,0,0.5123081,0.5123081,1
43.116,-53.198,0,0,1,0,0,0,0,0,0,0.64656,0.64656,1
43.167,-53.278,0,0,0,0,0,0,0,0,0,0.49220464,0.49220464,0
43.316,-78.689,1,0,0,0,0,0,0,0,0,0.55486137,0.55486137,1
43.39,-77.411,0,0,0,1,0,0,0,0,0,0.7189721,0.7189721,1
43.436,-22.277,0,0,0,0,0,0,0,0,0,0.413838,0.413838,0
43.447,-23.135,0,0,0,0,0,0,0,0,0,0.48610252,0.48610252,0
43.486,-78.39,0,0,1,0,0,0,0,0,0,0.57048637,0.57048637,1
43.517,-21.786,1,0,0,0,0,0,0,0,0,0.6527036,0.6527036,1
43.609,-22.564,0,0,0,0,1,0,0,0,0,0.53915614,0.53915614,1
43.613,-78.299,0,0,0,1,0,0,0,0,0,0.66311455,0.66311455,1
43.633,-22.534,0,0,0,0,1,0,0,0,0,0.5758382,0.5758382,1
43.637,-22.838,0,0,0,0,0,0,0,0,0,0.3974042,0.3974042,0
43.647,-21.737,0,0,1,0,0,0,0,0,0,0.52948725,0.52948725,1
43.649,-21.819,0,0,0,1,0,0,0,0,0,0.7017677,0.7017677,1
43.663,-21.792,0,1,0,0,0,0,0,0,0,0.7792054,0.7792054,1
43.68,-78.308,0,0,0,0,0,0,0,0,0,0.44509408,0.44509408,0
43.683,-22.455,0,0,0,1,0,0,0,0,0,0.6233088,0.6233088,1
43.724,-22.297,0,0,0,0,0,0,0,0,0,0.41475838,0.41475838,0
43.733,-22.256,0,0,1,0,0,0,0,0,0,0.5086705,0.5086705,1
43.747,-21.977,0,0,0,1,0,0,0,0,0,0.74539787,0.74539787,1
43.776,-21.749,0,0,0,0,1,0,0,0,0,0.5010688,0.5010688,1
43.781,-22.768,0,0,0,0,0,0,0,0,0,0.43621725,0.43621725,0
43.801,-21.808,0,0,0,0,0,0,0,0,0,0.4525558,0.4525558,0
43.805,-22.884,0,0,0,1,0,0,0,0,0,0.5846643,0.5846643,1
43.807,-22.709,0,0,0,1,0,0,0,0,0,0.57378453,0.57378453,1
43.809,-21.83,0,0,1,0,0,0,0,0,0,0.5999141,0.5999141,1
43.815,-22.663,0,0,0,1,0,0,0,0,0,0.602672,0.602672,1
43.835,-78.766,0,0,0,0,0,0,0,0,0,0.49263832,0.49263832,0
43.891,-21.849,0,0,0,0,1,0,0,0,0,0.53401494,0.53401494,1
43.954,-22.618,0,0,0,1,0,0,0,0,0,0.67467237,0.67467237,1
43.957,-22.818,0,0,0,0,1,0,0,0,0,0.6543125,0.6543125,1
43.962,-21.804,0,0,0,0,0,0,0,0,0,0.48926306,0.48926306,0
43.965,-22.466,1,0,1,0,0,0,0,0,0,0.5419087,0.5419087,2
43.972,-22.282,0,0,0,0,0,0,0,0,1,0.56863713,0.56863713,1
43.977,-21.917,0,0,1,0,0,0,0,0,0,0.53099364,0.53099364,1
43.995,-22.665,1,0,0,0,0,0,0,0,0,0.7329496,0.7329496,1
44.004,-78.028,0,0,0,0,0,0,0,0,0,0.47583902,0.47583902,0
44.006,-22.418,1,0,0,0,0,0,0,0,0,0.5033103,0.5033103,1
44.014,-77.436,0,0,0,0,0,0,0,0,0,0.49459043,0.49459043,0
44.03,-21.608,0,0,0,0,0,0,0,0,0,0.40057173,0.40057173,0
44.032,-22.192,0,0,0,0,1,0,0,0,0,0.6848227,0.6848227,1
44.039,-21.624,0,0,0,0,0,0,0,0,0,0.4371616,0.4371616,0
44.041,-22.828,0,0,0,0,1,0,0,0,0,0.63406503,0.63406503,1
44.053,-21.624,0,0,0,1,0,0,0,0,0,0.5667815,0.5667815,1
44.055,-22.174,0,0,0,0,0,0,0,0,0,0.48709777,0.48709777,0
44.066,-77.437,0,0,1,0,0,0,0,0,0,0.6687248,0.6687248,1
44.071,-22.538,0,0,0,0,1,0,0,0,0,0.6903327,0.6903327,1
44.077,-78.011,0,0,0,0,0,0,1,0,0,0.5249454,0.5249454,1
44.087,-23.066,0,0,0,1,0,0,0,0,0,0.5638186,0.5638186,1
44.097,-21.594,1,0,0,0,0,0,0,0,0,0.55809987,0.55809987,1
44.113,-78.031,0,0,0,0,0,0,0,0,0,0.4749565,0.4749565,0
44.121,-21.681,0,0,0,0,0,0,0,0,0,0.49874347,0.49874347,0
44.14,-22.005,0,0,0,0,0,0,0,0,0,0.44493374,0.44493374,0
44.148,-78.575,1,0,0,0,0,0,0,0,0,0.7819643,0.7819643,1
44.18,-22.031,0,0,0,0,0,0,0,0,0,0.44171965,0.44171965,0
44.195,-77.623,0,0,0,1,0,0,0,0,0,0.63433915,0.63433915,1
44.218,-22.321,0,0,0,0,0,0,1,0,0,0.53552234,0.53552234,1
44.22,-21.586,0,0,1,0,0,0,0,0,0,0.5553627,0.5553627,1
44.222,-22.049,0,0,1,0,0,0,0,0,0,0.66957915,0.66957915,1
44.222,-78.014,0,0,1,0,0,0,0,0,0,0.51946104,0.51946104,1
44.228,-22.312,0,0,0,0,0,0,0,0,0,0.4917315,0.4917315,0
44.234,-22.392,0,0,0,1,0,0,0,0,0,0.75499165,0.75499165,1
44.248,-22.085,0,0,0,0,1,0,0,0,0,0.5600952,0.5600952,1
44.277,-22.013,0,0,0,1,0,0,0,0,0,0.6339713,0.6339713,1
44.286,-21.87,0,0,0,0,0,0,0,0,0,0.43440536,0.43440536,0
44.293,-21.759,1,0,0,0,0,0,0,0,0,0.6345705,0.6345705,1
44.321,-77.998,0,0,0,0,0,0,0,0,0,0.3847091,0.3847091,0
44.343,-77.426,0,0,0,1,0,0,0,0,0,0.5618919,0.5618919,1
44.344,-21.528,0,0,0,1,0,0,0,0,0,0.66125286,0.66125286,1
44.347,-22.014,0,0,0,1,0,0,0,0,0,0.5147403,0.5147403,1
44.347,-22.279,0,0,0,1,0,0,0,0,0,0.55822694,0.55822694,1
44.36,-21.829,0,0,0,1,0,0,0,0,0,0.5046936,0.5046936,1
44.375,-21.943,0,0,0,0,0,0,0,0,0,0.4759401,0.4759401,0
44.377,-22.328,0,0,0,0,0,0,0,0,0,0.3905319,0.3905319,0
44.387,-22.147,1,0,0,0,0,0,0,0,0,0.6231024,0.6231024,1
44.397,-21.923,0,0,1,0,0,0,0,0,0,0.5818193,0.5818193,1
44.403,-78.502,0,0,0,1,0,0,0,0,0,0.61380976,0.61380976,1
44.406,-22.17,1,0,0,0,0,0,0,0,0,0.5736997,0.5736997,1
44.407,-21.816,0,0,0,0,0,0,0,0,0,0.48819944,0.48819944,0
44.409,-22.201,0,0,0,1,0,0,0,0,0,0.6734513,0.6734513,1
44.422,-22.165,1,0,0,0,0,0,0,0,0,0.50028056,0.50028056,1
44.438,-21.416,0,0,1,0,0,0,0,0,0,0.65857005,0.65857005,1
44.441,-22.146,0,0,0,0,0,0,0,0,0,0.4803667,0.4803667,0
44.447,-22.026,0,0,0,0,0,0,0,0,0,0.48456344,0.48456344,0
44.452,-22.921,0,0,0,1,0,0,0,0,0,0.6570096,0.6570096,1
44.462,-22.152,0,0,0,0,0,0,0,0,0,0.47508907,0.47508907,0
44.474,-77.541,0,0,0,0,0,0,0,0,0,0.48548213,0.48548213,0
44.482,-22.142,0,0,0,0,0,0,0,0,0,0.4595296,0.4595296,0
44.485,-21.997,0,0,0,1,0,0,0,0,0,0.5355862,0.5355862,1
44.486,-21.957,1,0,1,0,0,0,0,0,0,0.60717005,0.60717005,2
44.496,-78.645,0,0,0,0,0,0,0,0,0,0.47108918,0.47108918,0
44.505,-78.478,0,0,1,0,0,0,0,0,0,0.5815567,0.5815567,1
44.53,-22.686,0,0,0,1,0,0,0,0,0,0.6875951,0.6875951,1
44.54,-21.268,1,0,0,0,0,0,0,0,0,0.64855164,0.64855164,1
44.54,-78.095,0,0,0,1,0,0,0,0,0,0.578997,0.578997,1
44.541,-77.534,0,0,0,1,0,0,0,0,0,0.56234646,0.56234646,1
44.563,-21.411,0,0,0,1,0,0,0,0,0,0.5515644,0.5515644,1
44.565,-21.781,0,0,0,1,0,0,0,0,0,0.53947896,0.53947896,1
44.57,-22.558,0,0,0,0,0,0,0,0,0,0.4414198,0.4414198,0
44.582,-22.347,0,0,0,1,0,0,0,0,0,0.76259613,0.76259613,1
44.608,-22.149,1,0,0,0,0,0,0,0,0,0.5543351,0.5543351,1
44.61,-21.722,0,0,0,0,1,0,0,0,0,0.58897495,0.58897495,1
44.61,-77.455,0,0,0,1,0,0,0,0,0,0.72254765,0.72254765,1
44.618,-77.541,0,0,0,1,0,0,0,0,0,0.70550555,0.70550555,1
44.627,-22.304,1,0,0,0,0,0,0,0,0,0.61355144,0.61355144,1
44.634,-22.026,0,0,0,0,0,0,0,0,0,0.4885774,0.4885774,0
44.645,-21.952,0,0,1,0,0,0,0,0,0,0.5006378,0.5006378,1
44.647,-78.321,0,0,0,0,0,0,0,0,0,0.47676697,0.47676697,0
44.674,-77.794,1,0,0,0,0,0,0,0,0,0.54502726,0.54502726,1
44.704,-77.431,0,0,1,0,0,0,0,0,0,0.5406856,0.5406856,1
44.712,-78.189,0,0,1,0,0,0,0,0,0,0.5742423,0.5742423,1
44.718,-78.852,1,0,0,0,0,0,0,0,0,0.572454,0.572454,1
44.723,-22.81,0,0,0,0,0,0,0,0,0,0.47794852,0.47794852,0
44.738,-22.666,0,0,0,0,0,0,0,0,1,0.546353,0.546353,1
44.738,-78.014,1,0,0,0,0,0,0,0,0,0.52823794,0.52823794,1
44.749,-21.648,0,0,1,0,0,0,0,0,0,0.58027,0.58027,1
44.763,-23.04,0,0,0,0,0,0,0,0,0,0.47728497,0.47728497,0
44.764,-22.838,0,0,0,0,0,0,0,0,0,0.45189294,0.45189294,0
44.773,-77.418,0,0,0,0,0,0,0,0,0,0.49913272,0.49913272,0
44.773,-78.05,0,0,0,0,0,0,0,0,0,0.40995416,0.40995416,0
44.79,-22.299,1,0,1,0,0,0,0,0,0,0.6230935,0.6230935,2
44.807,-21.236,0,0,1,0,0,0,0,0,0,0.5158744,0.5158744,1
44.824,-77.443,0,0,0,0,0,0,0,0,0,0.39682937,0.39682937,0
44.825,-22.364,0,0,0,0,0,0,0,0,0,0.48561722,0.48561722,0
44.827,-78.476,0,0,1,0,0,0,0,0,0,0.5289104,0.5289104,1
44.83,-21.41,0,0,0,1,0,0,0,0,0,0.76035094,0.76035094,1
44.831,-21.73,1,0,0,0,0,0,0,0,0,0.5150705,0.5150705,1
44.841,-77.864,0,1,0,0,0,0,0,0,0,0.5200198,0.5200198,1
44.846,-77.939,1,0,0,0,0,0,0,0,0,0.6285318,0.6285318,1
44.878,-21.357,0,0,0,1,0,0,0,0,0,0.506533,0.506533,1
44.878,-22.421,0,0,0,0,0,0,0,0,0,0.45805547,0.45805547,0
44.888,-77.949,0,0,0,0,0,0,0,0,0,0.4494949,0.4494949,0
44.89,-22.172,0,0,0,0,1,0,0,0,0,0.5363214,0.5363214,1
44.895,-77.48,1,0,0,0,0,0,0,0,0,0.6311224,0.6311224,1
44.93,-22.195,0,0,0,1,0,0,0,0,0,0.5438681,0.5438681,1
44.934,-21.94,1,0,0,0,0,0,0,0,0,0.508354,0.508354,1
44.939,-77.954,1,0,0,0,0,0,0,0,0,0.59182966,0.59182966,1
44.944,-22.507,0,0,0,0,0,0,0,0,0,0.42401356,0.42401356,0
44.962,-22.641,0,0,0,0,0,0,0,0,0,0.4542644,0.4542644,0
44.982,-21.682,0,0,0,0,1,0,0,0,0,0.5957194,0.5957194,1
45.001,-77.902,1,0,0,0,0,0,0,0,0,0.5686397,0.5686397,1
45.025,-22.254,0,0,1,0,0,0,0,0,0,0.567064,0.567064,1
45.073,-22.497,0,0,0,1,0,0,0,0,0,0.67487097,0.67487097,1
45.084,-21.413,0,0,0,1,0,0,0,0,0,0.57110465,0.57110465,1
45.089,-77.812,0,0,0,0,0,0,0,0,0,0.42419174,0.42419174,0
45.102,-22.101,0,0,0,0,0,0,0,0,0,0.47591338,0.47591338,0
45.114,-22.295,1,0,0,0,0,0,0,0,0,0.6295533,0.6295533,1
45.138,-21.735,0,0,0,0,1,0,0,0,0,0.65346956,0.65346956,1
45.139,-22.849,0,0,0,0,1,0,0,0,0,0.5898656,0.5898656,1
45.157,-22.855,0,0,0,0,0,0,0,0,0,0.48601815,0.48601815,0
45.164,-22.641,0,0,0,1,0,0,0,0,0,0.7370557,0.7370557,1
45.172,-22.115,0,0,0,0,0,0,0,0,0,0.47249606,0.47249606,0
45.191,-78.183,1,0,0,0,0,0,0,0,0,0.5205967,0.5205967,1
45.192,-21.516,0,0,0,1,0,0,0,0,0,0.63649064,0.63649064,1
45.194,-78.642,0,0,1,0,0,0,0,0,0,0.5359825,0.5359825,1
45.209,-22.008,0,0,0,0,1,0,0,0,0,0.55085695,0.55085695,1
45.215,-22.187,1,0,0,0,0,0,0,0,0,0.5310723,0.5310723,1
45.215,-77.673,0,0,1,0,0,0,0,0,0,0.519618,0.519618,1
45.221,-22.233,0,0,1,0,0,0,0,0,0,0.6090707,0.6090707,1
45.256,-76.934,1,0,0,0,0,0,0,0,0,0.5033119,0.5033119,1
45.262,-22.523,1,0,1,0,0,0,0,0,0,0.5551682,0.5551682,2
45.267,-76.928,1,0,0,0,0,0,0,0,0,0.50635403,0.50635403,1
45.292,-22.72,1,0,0,0,0,0,0,0,0,0.58832586,0.58832586,1
45.293,-21.981,0,0,0,0,1,0,0,0,0,0.70785403,0.70785403,1
45.294,-77.652,0,0,1,0,0,0,0,0,0,0.5422156,0.5422156,1
45.311,-77.804,0,0,0,0,0,0,0,0,0,0.44502035,0.44502035,0
45.321,-21.893,0,0,0,1,0,0,0,0,0,0.64544135,0.64544135,1
45.325,-22.315,0,0,0,1,0,0,0,0,0,0.61931545,0.61931545,1
45.328,-77.958,0,0,0,1,0,0,0,0,0,0.59419966,0.59419966,1
45.336,-77.929,0,0,0,0,0,0,0,0,0,0.4882309,0.4882309,0
45.339,-22.211,0,0,0,0,0,0,0,0,0,0.47013313,0.47013313,0
45.346,-77.965,0,0,0,1,0,0,0,0,0,0.72214425,0.72214425,1
45.371,-21.912,1,0,1,0,0,0,0,0,0,0.62165666,0.62165666,2
45.376,-22.518,0,0,0,0,0,0,0,0,0,0.4751459,0.4751459,0
45.379,-77.888,0,0,0,1,0,0,0,0,0,0.6061302,0.6061302,1
45.393,-78.163,0,0,0,1,0,0,0,0,0,0.67688096,0.67688096,1
45.409,-22.467,0,0,0,1,0,0,0,0,0,0.5085027,0.5085027,1
45.415,-22.234,0,0,1,0,0,0,0,0,0,0.52502704,0.52502704,1
45.428,-22.223,0,0,0,0,0,0,0,0,0,0.45009404,0.45009404,0
45.447,-22.357,0,1,0,1,0,0,0,0,0,0.65661085,0.65661085,2
45.454,-21.531,0,0,0,0,0,0,0,0,0,0.47953942,0.47953942,0
45.549,-78.145,0,0,0,0,1,0,0,0,0,0.53605855,0.53605855,1
45.552,-77.413,0,0,0,1,0,0,0,0,0,0.5990401,0.5990401,1
45.553,-78.0,0,0,0,0,0,0,0,0,0,0.46839374,0.46839374,0
45.57,-78.445,1,0,0,0,0,0,0,0,0,0.6028434,0.6028434,1
45.601,-77.948,0,0,0,1,0,0,0,0,0,0.63034266,0.63034266,1
45.601,-78.319,0,0,0,0,0,0,0,0,0,0.45949608,0.45949608,0
45.628,-77.98,0,0,0,1,0,0,0,0,0,0.6104716,0.6104716,1
45.629,-77.486,0,0,0,1,0,0,0,0,0,0.5192279,0.5192279,1
45.637,-78.015,0,0,1,0,0,0,0,0,0,0.5994746,0.5994746,1
45.654,-77.997,0,0,0,1,0,0,0,0,0,0.72972643,0.72972643,1
45.659,-78.037,0,0,0,0,0,0,0,0,0,0.48518297,0.48518297,0
45.664,-77.773,0,0,0,1,0,0,0,0,0,0.5805229,0.5805229,1
45.701,-77.945,0,0,0,1,0,0,0,0,0,0.516451,0.516451,1
45.712,-77.252,0,0,0,0,0,0,0,0,0,0.481622,0.481622,0
45.714,-77.755,0,0,1,0,0,0,0,0,0,0.5070043,0.5070043,1
45.723,-77.421,0,0,0,0,0,0,0,0,1,0.60075694,0.60075694,1
45.726,-77.805,0,0,0,0,1,0,0,0,0,0.6459057,0.6459057,1
45.73,-78.414,0,0,0,1,0,0,0,0,0,0.65647393,0.65647393,1
45.744,-78.013,0,0,0,0,0,0,0,0,0,0.4993914,0.4993914,0
45.809,-77.901,0,0,0,1,0,0,0,0,0,0.610241,0.610241,1
45.814,-76.883,0,0,0,1,0,0,0,0,0,0.51192206,0.51192206,1
45.841,-77.928,0,0,0,1,0,0,0,0,0,0.69128525,0.69128525,1
45.846,-77.856,1,0,0,0,0,0,0,0,0,0.5773628,0.5773628,1
45.86,-77.045,0,0,1,0,0,0,0,0,0,0.64164376,0.64164376,1
45.889,-77.913,0,0,0,0,0,0,0,0,0,0.44003716,0.44003716,0
45.931,-77.883,0,0,0,0,0,0,0,0,0,0.48555508,0.48555508,0
45.967,-77.749,0,0,1,0,0,0,0,0,0,0.55439496,0.55439496,1
45.977,-77.808,0,0,1,0,0,0,0,0,0,0.53209287,0.53209287,1
45.979,-78.18,0,0,0,0,0,0,0,0,0,0.4008454,0.4008454,0
45.991,-77.896,0,0,0,1,0,0,0,0,0,0.5173285,0.5173285,1
45.994,-77.735,0,0,0,1,0,0,0,0,0,0.6017464,0.6017464,1
46.002,-77.861,0,0,0,0,0,0,0,0,0,0.48891062,0.48891062,0
46.035,-77.958,0,0,0,1,0,0,0,0,0,0.6806392,0.6806392,1
46.055,-77.926,0,0,0,1,0,0,0,0,0,0.5525111,0.5525111,1
46.079,-77.952,0,0,0,0,0,0,0,0,0,0.49458957,0.49458957,0
46.084,-78.222,0,0,1,0,0,0,0,0,0,0.6752962,0.6752962,1
46.106,-77.803,0,0,0,0,0,0,0,0,0,0.45071033,0.45071033,0
46.109,-77.876,0,0,0,0,0,0,0,0,0,0.43461907,0.43461907,0
46.123,-77.883,0,0,1,0,0,0,0,0,0,0.59914047,0.59914047,1
46.137,-77.381,0,0,1,0,0,0,0,0,0,0.56540304,0.56540304,1
46.155,-77.494,0,0,0,0,0,0,0,0,1,0.8381351,0.8381351,1
46.169,-78.137,0,0,0,0,0,0,0,0,0,0.49477094,0.49477094,0
46.176,-77.921,0,0,0,0,0,0,0,0,0,0.42202625,0.42202625,0
46.187,-77.787,0,0,0,1,0,0,0,0,0,0.54633695,0.54633695,1
46.297,-77.802,0,0,0,1,0,0,0,0,0,0.69126755,0.69126755,1
46.304,-77.653,0,0,0,0,0,0,0,0,0,0.44817758,0.44817758,0
46.327,-78.406,0,0,1,0,0,0,0,0,0,0.5330645,0.5330645,1
46.357,-78.387,0,0,0,1,0,0,0,0,0,0.6725835,0.6725835,1
46.363,-77.88,0,0,0,0,0,0,0,0,0,0.45770502,0.45770502,0
46.381,-77.895,0,0,0,0,1,0,0,0,0,0.5632738,0.5632738,1
46.411,-77.35,0,0,1,0,0,0,0,0,0,0.69053,0.69053,1
46.453,-77.603,0,0,0,1,0,0,0,0,0,0.5454889,0.5454889,1
46.488,-77.383,1,0,0,0,0,0,0,0,0,0.50800276,0.50800276,1
46.515,-77.791,0,0,0,0,0,0,0,0,0,0.44642255,0.44642255,0
46.526,-78.383,0,0,0,1,0,0,0,0,0,0.5437616,0.5437616,1
46.558,-78.046,0,0,1,0,0,0,0,0,0,0.648999,0.648999,1
46.583,-78.498,0,0,1,0,0,0,0,0,0,0.56065935,0.56065935,1
46.614,-77.873,1,0,0,0,0,0,0,0,0,0.5217237,0.5217237,1
46.631,-77.867,1,0,1,0,0,0,0,0,0,0.5606973,0.5606973,2
46.64,-77.88,0,0,0,0,0,0,0,0,0,0.4946734,0.4946734,0
46.681,-77.923,0,0,0,1,0,0,0,0,0,0.51766866,0.51766866,1
46.686,-78.166,0,0,0,0,0,0,0,0,1,0.58004856,0.58004856,1
46.748,-77.85,0,0,1,0,0,0,0,0,0,0.59010345,0.59010345,1
46.773,-77.988,0,0,1,0,0,0,0,0,0,0.5608408,0.5608408,1
46.824,-77.606,0,0,0,0,0,0,0,0,0,0.4945845,0.4945845,0
46.884,-77.388,0,0,0,0,0,0,0,0,0,0.4314594,0.4314594,0
46.897,-77.553,0,0,0,0,0,0,0,0,0,0.44947106,0.44947106,0
46.998,-78.01,0,0,0,1,0,0,0,0,0,0.612243,0.612243,1
46.999,-77.06,0,0,0,0,0,0,0,0,0,0.4879993,0.4879993,0
47.033,-78.322,0,0,0,1,0,0,0,0,0,0.5880652,0.5880652,1
47.036,-78.005,0,0,0,1,0,0,0,0,0,0.6698839,0.6698839,1
47.051,-78.691,1,0,0,0,0,0,0,0,0,0.5199594,0.5199594,1
47.063,-77.052,0,0,0,1,0,0,0,0,0,0.5346627,0.5346627,1
47.066,-78.15,1,0,1,0,0,0,0,0,0,0.59265953,0.59265953,2
47.11,-78.683,0,0,0,0,0,0,0,0,0,0.43416882,0.43416882,0
47.179,-78.212,0,0,0,0,1,0,0,0,0,0.5951054,0.5951054,1
47.181,-77.858,0,0,0,0,0,0,0,0,0,0.47178087,0.47178087,0
47.19,-78.107,0,0,0,0,0,0,0,0,0,0.4502768,0.4502768,0
47.203,-45.271,0,0,0,0,0,0,0,0,0,0.4963721,0.4963721,0
47.212,-78.673,1,0,0,0,0,0,0,0,0,0.5454318,0.5454318,1
47.221,-77.619,0,0,0,0,0,0,0,0,0,0.42167363,0.42167363,0
47.233,-77.586,1,0,1,0,0,0,0,0,0,0.5089218,0.5089218,2
47.271,-77.971,0,0,0,1,0,0,0,0,0,0.548341,0.548341,1
47.276,-45.071,0,0,0,1,0,0,0,0,0,0.5380649,0.5380649,1
47.284,-45.832,0,0,1,0,0,0,0,0,0,0.56192404,0.56192404,1
47.289,-78.209,1,0,0,0,0,0,0,0,0,0.7987402,0.7987402,1
47.316,-78.06,0,0,0,1,0,0,0,0,0,0.6373913,0.6373913,1
47.327,-77.841,0,0,0,0,0,0,0,0,0,0.48188004,0.48188004,0
47.342,-77.956,0,0,0,0,1,0,0,0,0,0.5362606,0.5362606,1
47.385,-77.66,0,0,1,0,0,0,0,0,0,0.59792566,0.59792566,1
47.406,-78.117,0,0,1,0,0,0,0,0,0,0.51821035,0.51821035,1
47.459,-77.641,0,0,0,1,0,0,0,0,0,0.52629554,0.52629554,1
47.476,-45.377,1,0,1,0,0,0,0,0,0,0.59694797,0.59694797,2
47.491,-45.396,1,0,0,0,0,0,0,0,0,0.5059641,0.5059641,1
47.515,-44.681,0,0,0,1,0,0,0,0,0,0.6395611,0.6395611,1
47.523,-45.629,0,0,0,0,0,0,0,0,0,0.46480644,0.46480644,0
47.527,-78.356,0,0,0,1,0,0,0,0,1,0.5825362,0.5825362,2
47.555,-45.829,0,0,0,0,0,0,0,0,0,0.42541656,0.42541656,0
47.566,-77.518,0,0,0,1,0,0,0,0,0,0.6275935,0.6275935,1
47.571,-78.126,0,0,0,1,0,0,0,0,0,0.65703326,0.65703326,1
47.574,-45.106,1,0,0,0,0,0,0,0,0,0.534314,0.534314,1
47.576,-76.871,0,0,0,1,0,0,0,0,0,0.50657225,0.50657225,1
47.581,-45.948,0,0,0,0,0,0,0,0,0,0.48757064,0.48757064,0
47.584,-45.966,0,0,0,1,0,0,0,0,0,0.5141132,0.5141132,1
47.597,-78.208,0,0,0,1,0,0,0,0,0,0.6309259,0.6309259,1
47.641,-78.441,0,0,0,0,0,0,0,0,0,0.49132076,0.49132076,0
47.653,-45.194,0,0,0,1,0,0,0,0,0,0.6221081,0.6221081,1
47.658,-78.503,1,0,0,0,0,0,0,0,0,0.5819719,0.5819719,1
47.659,-78.491,1,0,0,0,0,0,0,0,0,0.59628046,0.59628046,1
47.784,-45.867,0,0,0,0,0,0,0,0,0,0.40273857,0.40273857,0
47.796,-45.287,0,0,0,1,0,0,0,0,0,0.61508656,0.61508656,1
47.802,-78.234,0,0,0,1,0,0,0,0,0,0.54549116,0.54549116,1
47.806,-45.276,0,0,1,0,0,0,0,0,0,0.53337556,0.53337556,1
47.807,-45.335,1,0,0,0,0,0,0,0,0,0.5937375,0.5937375,1
47.845,-45.307,0,0,0,0,0,0,0,0,0,0.46213368,0.46213368,0
47.851,-77.237,1,0,1,0,0,0,0,0,0,0.5489207,0.5489207,2
47.856,-77.026,0,0,1,0,0,0,0,0,0,0.6452051,0.6452051,1
47.895,-45.215,0,0,0,1,0,0,0,0,0,0.73361766,0.73361766,1
47.912,-45.804,0,0,1,0,0,0,0,0,0,0.6299893,0.6299893,1
47.923,-44.902,0,0,1,0,0,0,0,0,0,0.5680209,0.5680209,1
47.93,-78.112,0,0,1,0,0,0,0,0,0,0.52409977,0.52409977,1
47.946,-45.854,0,0,0,0,0,0,0,0,0,0.4538742,0.4538742,0
47.954,-77.786,1,0,0,0,0,0,0,0,0,0.5430065,0.5430065,1
47.987,-77.71,0,0,1,0,0,0,0,0,0,0.6562741,0.6562741,1
48.002,-78.605,0,0,0,0,0,0,0,0,0,0.48931724,0.48931724,0
48.022,-45.27,0,0,0,1,0,0,0,0,0,0.6042212,0.6042212,1
48.023,-45.115,0,0,0,1,0,0,0,0,0,0.56725216,0.56725216,1
48.037,-44.725,0,0,1,0,0,0,0,0,0,0.52306676,0.52306676,1
48.044,-45.422,0,0,0,1,0,0,0,0,0,0.59973556,0.59973556,1
48.054,-45.673,1,1,0,0,0,0,0,0,0,0.5607837,0.5607837,2
48.06,-45.321,1,0,0,0,0,0,0,0,0,0.5004813,0.5004813,1
48.081,-45.792,0,0,0,0,0,0,0,0,0,0.48128164,0.48128164,0
48.093,-45.649,0,0,0,0,0,0,0,0,0,0.4731112,0.4731112,0
48.102,-77.38,0,0,0,1,0,0,0,0,0,0.79651856,0.79651856,1
48.133,-43.75,0,0,0,0,1,0,0,0,0,0.6790223,0.6790223,1
48.148,-45.608,0,0,0,1,0,0,0,0,0,0.5111859,0.5111859,1
48.152,-78.151,0,0,0,1,0,0,0,0,0,0.6293001,0.6293001,1
48.153,-78.489,0,0,0,1,0,0,0,0,0,0.59344834,0.59344834,1
