x_coord,y_coord,Bent,Exotic,FR I,FR II,Point Source,S/Z shaped,Should be discarded,X-Shaped,typical,confidence,max_prob,num_labels
302.644,-56.882,0,0,0,1,0,0,0,0,0,0.68254775,0.68254775,1
302.661,-56.652,0,0,0,0,1,0,0,0,0,0.6442151,0.6442151,1
302.71,-56.55,0,0,0,0,1,0,0,0,0,0.66928107,0.66928107,1
302.72,-57.391,0,0,0,0,1,0,0,0,0,0.7091722,0.7091722,1
302.742,-56.646,0,0,0,0,0,0,0,0,0,0.3855222,0.3855222,0
302.749,-56.715,0,0,0,0,1,0,0,0,0,0.52927953,0.52927953,1
302.76,-56.267,0,0,0,1,0,0,0,0,0,0.5989977,0.5989977,1
302.791,-56.447,0,0,0,0,0,0,0,0,0,0.46320653,0.46320653,0
302.874,-56.757,0,0,0,0,0,0,0,0,0,0.4771209,0.4771209,0
302.877,-56.481,0,0,1,0,0,0,0,0,0,0.53387535,0.53387535,1
302.897,-57.217,0,0,0,0,0,0,0,0,0,0.45893592,0.45893592,0
302.903,-57.841,0,0,0,0,0,0,0,0,0,0.48083666,0.48083666,0
302.906,-57.138,0,0,0,0,0,0,0,0,0,0.47152522,0.47152522,0
302.913,-56.338,0,0,0,1,0,0,0,0,0,0.5762188,0.5762188,1
302.913,-57.69,0,0,0,0,1,0,0,0,0,0.7017819,0.7017819,1
302.914,-56.317,0,0,0,0,0,0,0,0,0,0.49319988,0.49319988,0
302.922,-56.801,0,0,0,0,1,0,0,0,0,0.61063135,0.61063135,1
302.928,-57.058,0,0,1,0,0,0,0,0,0,0.50021684,0.50021684,1
302.993,-57.087,0,0,0,0,0,0,0,0,0,0.47316223,0.47316223,0
303.015,-57.282,0,0,0,0,0,0,0,0,0,0.41399443,0.41399443,0
303.119,-56.676,0,0,0,0,0,0,0,0,0,0.4876899,0.4876899,0
303.152,-57.569,0,0,1,0,0,0,0,0,0,0.5004588,0.5004588,1
303.176,-57.393,0,0,0,0,1,0,0,0,0,0.6543434,0.6543434,1
303.268,-57.516,0,0,0,0,0,0,0,0,0,0.4981577,0.4981577,0
303.375,-57.098,0,0,0,1,0,0,0,1,0,0.5334703,0.5334703,2
303.498,-56.132,0,0,0,0,1,0,0,0,0,0.5824189,0.5824189,1
303.5,-57.786,0,0,0,1,0,0,0,0,0,0.51732546,0.51732546,1
303.521,-57.011,0,0,0,0,0,0,0,0,0,0.39738923,0.39738923,0
303.542,-56.258,0,0,0,0,0,0,0,0,0,0.45098206,0.45098206,0
303.55,-56.007,0,0,1,0,0,0,0,0,0,0.5148292,0.5148292,1
303.605,-57.27,0,0,0,1,0,0,0,0,0,0.5670322,0.5670322,1
303.652,-57.048,0,0,0,0,0,0,0,0,0,0.38775125,0.38775125,0
303.653,-55.986,0,0,0,0,0,0,0,0,0,0.4199286,0.4199286,0
303.7,-57.378,0,0,0,1,0,0,0,0,0,0.5334572,0.5334572,1
303.731,-57.13,0,0,0,0,1,0,0,0,0,0.6857462,0.6857462,1
303.75,-56.63,0,0,0,0,1,0,0,0,0,0.616407,0.616407,1
303.779,-56.822,0,0,0,0,0,0,0,0,0,0.4702231,0.4702231,0
303.78,-57.841,0,0,0,0,0,0,0,0,0,0.45701748,0.45701748,0
303.809,-57.205,0,0,0,1,0,0,0,0,0,0.5375489,0.5375489,1
303.852,-55.892,0,0,0,1,0,0,0,0,0,0.6051467,0.6051467,1
303.917,-57.522,0,0,0,0,0,0,0,0,0,0.45194066,0.45194066,0
303.957,-57.182,0,0,0,1,0,0,0,0,0,0.50980914,0.50980914,1
303.968,-56.624,0,0,0,1,0,0,0,0,0,0.5227706,0.5227706,1
303.979,-56.779,0,0,0,0,0,0,0,0,0,0.47401756,0.47401756,0
304.033,-57.875,0,0,0,0,1,0,0,0,0,0.67096317,0.67096317,1
304.162,-56.647,0,0,0,0,0,0,0,0,0,0.4837883,0.4837883,0
304.182,-56.33,0,0,0,1,0,0,0,0,0,0.5662592,0.5662592,1
304.316,-56.683,0,0,0,0,0,0,0,0,0,0.4317984,0.4317984,0
304.351,-56.39,0,0,0,1,0,0,0,0,0,0.5018604,0.5018604,1
304.363,-56.903,0,0,0,1,0,0,0,0,0,0.56704694,0.56704694,1
304.414,-56.526,0,0,1,0,0,0,0,0,0,0.54706436,0.54706436,1
304.43,-56.858,0,0,0,1,0,0,0,0,0,0.58622074,0.58622074,1
304.449,-56.0,0,0,0,1,0,0,0,0,0,0.5397394,0.5397394,1
304.451,-57.786,0,0,0,0,0,0,0,0,0,0.45087564,0.45087564,0
304.475,-56.24,0,0,0,0,1,0,0,0,0,0.6428544,0.6428544,1
304.507,-56.762,0,0,0,1,0,0,0,0,0,0.68311065,0.68311065,1
304.527,-56.258,0,0,0,1,0,0,0,0,0,0.5541092,0.5541092,1
304.646,-57.411,0,0,0,0,0,0,0,0,0,0.49506113,0.49506113,0
304.758,-56.713,0,0,0,0,0,0,0,0,0,0.38895085,0.38895085,0
304.906,-56.949,0,0,0,0,0,0,0,0,0,0.42654538,0.42654538,0
308.098,-82.997,0,0,0,0,0,0,0,0,0,0.013156018,0.013156018,0
308.14,-83.095,0,0,0,0,0,0,0,0,0,0.4998546,0.4998546,0
309.682,-82.469,0,0,1,0,0,0,0,0,0,0.53165334,0.53165334,1
309.79,-83.072,0,0,0,0,0,0,0,0,0,0.4234671,0.4234671,0
310.242,-83.122,0,0,0,0,0,0,0,0,0,0.46575147,0.46575147,0
310.302,-83.457,0,0,1,0,0,0,0,0,0,0.56539756,0.56539756,1
310.317,-82.324,0,0,0,0,0,0,0,0,0,0.43530354,0.43530354,0
310.422,-82.36,0,0,0,1,0,0,0,0,0,0.504845,0.504845,1
310.547,-83.427,0,0,0,0,0,0,0,0,0,0.4983615,0.4983615,0
310.731,-82.153,0,0,0,0,1,0,0,0,0,0.6100056,0.6100056,1
310.86,-82.239,0,0,1,0,0,0,0,0,0,0.50991505,0.50991505,1
311.366,-82.23,0,0,0,0,0,0,0,0,0,0.48906642,0.48906642,0
311.509,-82.141,0,0,0,0,0,0,0,0,0,0.49474287,0.49474287,0
311.626,-82.742,0,0,0,0,0,0,0,0,0,0.4661851,0.4661851,0
311.714,-82.81,0,0,0,1,0,0,0,0,0,0.62888855,0.62888855,1
311.83,-81.935,0,0,0,1,0,0,0,0,0,0.5552119,0.5552119,1
311.914,-82.979,0,0,0,0,0,0,0,0,0,0.49804023,0.49804023,0
311.961,-82.748,0,0,0,0,0,0,0,0,0,0.46239227,0.46239227,0
312.001,-82.82,0,0,0,1,0,0,0,0,0,0.6151386,0.6151386,1
312.068,-82.422,0,0,0,1,0,0,0,0,0,0.57503945,0.57503945,1
312.072,-82.031,0,0,0,1,0,0,0,0,0,0.52000535,0.52000535,1
312.097,-82.615,0,1,0,0,0,0,0,0,0,0.52439505,0.52439505,1
312.128,-83.007,0,0,0,0,0,0,0,0,0,0.49102348,0.49102348,0
312.244,-81.971,0,0,0,1,0,0,0,0,0,0.59384185,0.59384185,1
312.286,-82.91,0,0,0,1,0,0,0,0,0,0.55811673,0.55811673,1
312.422,-83.072,0,0,0,0,0,0,0,0,0,0.42277113,0.42277113,0
312.531,-82.31,0,0,0,0,0,0,0,0,0,0.4313987,0.4313987,0
312.658,-82.071,0,0,0,0,0,0,0,0,0,0.47234845,0.47234845,0
312.751,-83.023,0,0,0,0,0,0,0,0,0,0.4367962,0.4367962,0
312.762,-82.501,0,0,0,1,0,0,0,0,0,0.56749046,0.56749046,1
312.942,-82.377,0,0,0,0,0,0,0,0,0,0.45808813,0.45808813,0
312.976,-82.059,0,0,0,0,0,0,0,0,0,0.41686857,0.41686857,0
312.997,-82.32,0,0,0,0,1,0,0,0,0,0.6280468,0.6280468,1
313.001,-82.858,0,0,0,0,0,0,0,0,0,0.41175058,0.41175058,0
313.084,-82.913,0,0,0,1,0,0,0,0,0,0.5848734,0.5848734,1
313.146,-81.897,0,0,0,1,0,0,0,0,0,0.5888836,0.5888836,1
313.293,-82.384,0,0,0,1,0,0,0,0,0,0.5255004,0.5255004,1
313.444,-82.934,0,0,0,0,0,0,0,0,0,0.48845416,0.48845416,0
313.537,-82.451,0,0,0,0,0,0,0,0,0,0.4884945,0.4884945,0
313.545,-82.465,0,0,0,1,0,0,0,0,0,0.54273504,0.54273504,1
313.558,-82.477,0,0,0,0,0,0,0,0,0,0.48129117,0.48129117,0
313.595,-82.805,0,0,0,0,0,0,0,0,0,0.45044392,0.45044392,0
313.603,-82.335,0,0,0,1,0,0,0,0,0,0.5397635,0.5397635,1
313.688,-82.936,0,0,0,1,0,0,0,0,0,0.54058427,0.54058427,1
313.701,-82.422,0,0,0,1,0,0,0,0,0,0.5991871,0.5991871,1
313.75,-82.657,0,0,0,1,0,0,0,0,0,0.6285119,0.6285119,1
313.773,-82.489,0,0,0,0,1,0,0,0,0,0.61114204,0.61114204,1
313.813,-82.381,0,0,0,1,0,0,0,0,0,0.54021364,0.54021364,1
313.905,-82.499,0,0,1,0,0,0,0,0,0,0.51246405,0.51246405,1
313.92,-81.855,0,0,1,0,0,0,0,0,0,0.52359545,0.52359545,1
314.049,-82.606,0,0,0,1,0,0,0,0,0,0.5665826,0.5665826,1
314.216,-82.852,0,0,0,0,0,0,0,0,0,0.4655799,0.4655799,0
314.232,-82.535,0,0,0,0,0,0,0,0,0,0.47764522,0.47764522,0
314.269,-82.813,0,0,0,1,0,0,0,0,0,0.5138623,0.5138623,1
314.446,-83.021,0,0,0,1,0,0,0,0,0,0.54491556,0.54491556,1
314.527,-82.225,0,0,0,0,0,0,0,0,0,0.4409884,0.4409884,0
314.572,-83.427,0,0,0,1,0,0,0,0,0,0.62122566,0.62122566,1
314.586,-83.324,0,0,0,1,0,0,0,0,0,0.57331073,0.57331073,1
314.606,-82.892,0,0,0,0,0,0,0,0,0,0.49234486,0.49234486,0
314.616,-83.086,0,0,0,0,0,0,0,0,0,0.4745247,0.4745247,0
314.665,-82.582,0,0,0,1,0,0,0,0,0,0.5708056,0.5708056,1
314.675,-82.311,0,0,0,0,0,0,0,0,0,0.47508886,0.47508886,0
314.698,-82.7,0,0,0,0,0,0,0,0,0,0.44241893,0.44241893,0
314.763,-82.401,0,0,0,0,0,0,0,0,0,0.45855445,0.45855445,0
314.768,-82.595,0,0,0,0,0,0,0,0,0,0.48398635,0.48398635,0
314.8,-82.726,0,0,0,1,0,0,0,0,0,0.5267949,0.5267949,1
314.851,-83.026,0,0,0,0,0,0,0,0,0,0.4460224,0.4460224,0
314.887,-82.577,0,0,0,1,0,0,0,0,0,0.65535206,0.65535206,1
315.069,-82.79,0,0,0,1,0,0,0,0,0,0.6047247,0.6047247,1
315.074,-81.898,0,0,0,0,0,0,0,0,0,0.47608963,0.47608963,0
315.172,-82.587,0,0,0,1,0,0,0,0,0,0.65069836,0.65069836,1
315.215,-82.953,0,0,1,0,0,0,0,0,0,0.5262045,0.5262045,1
315.221,-82.089,0,0,0,0,0,0,0,0,0,0.42124432,0.42124432,0
315.234,-82.118,0,0,0,0,0,0,0,0,0,0.41889468,0.41889468,0
315.304,-82.686,0,0,0,1,0,0,0,0,0,0.6060594,0.6060594,1
315.319,-82.664,0,0,0,0,0,0,0,0,0,0.411301,0.411301,0
315.321,-82.54,0,0,0,0,0,0,0,0,0,0.4404316,0.4404316,0
315.332,-82.734,0,0,0,0,0,0,0,0,0,0.44333348,0.44333348,0
315.394,-82.757,0,0,0,0,0,0,0,0,0,0.47846678,0.47846678,0
315.439,-82.406,0,0,0,0,0,0,0,0,0,0.47800222,0.47800222,0
315.445,-82.159,0,0,0,0,0,0,0,0,0,0.45013887,0.45013887,0
315.486,-83.068,0,0,0,1,0,0,0,0,0,0.54429084,0.54429084,1
315.49,-82.628,0,0,0,0,0,0,0,0,0,0.4837123,0.4837123,0
315.605,-82.4,0,0,0,0,0,0,0,0,0,0.47401053,0.47401053,0
315.611,-82.811,0,0,0,1,0,0,0,0,0,0.54752517,0.54752517,1
315.631,-82.052,0,0,0,0,0,0,0,0,0,0.45332873,0.45332873,0
315.658,-82.357,0,0,0,1,0,0,0,0,0,0.5104726,0.5104726,1
315.722,-82.609,0,0,0,1,0,0,0,0,0,0.524785,0.524785,1
315.751,-82.659,0,0,0,1,0,0,0,0,0,0.6279441,0.6279441,1
315.867,-82.763,0,0,1,0,0,0,0,0,0,0.57230556,0.57230556,1
315.969,-83.279,0,0,0,0,0,0,0,0,0,0.47230163,0.47230163,0
315.984,-82.367,0,0,0,1,0,0,0,0,0,0.6018482,0.6018482,1
316.068,-83.053,0,0,0,0,0,0,0,0,0,0.47046208,0.47046208,0
316.153,-82.754,0,0,0,0,0,0,0,0,0,0.46677735,0.46677735,0
316.194,-82.494,0,0,0,0,0,0,0,0,0,0.47610995,0.47610995,0
316.204,-83.361,0,0,0,1,0,0,0,0,0,0.54987884,0.54987884,1
316.219,-83.464,0,0,0,1,0,0,0,0,0,0.5687769,0.5687769,1
316.235,-83.047,0,0,0,1,0,0,0,0,0,0.65765834,0.65765834,1
316.255,-82.728,0,0,0,0,0,0,0,0,0,0.43609208,0.43609208,0
316.258,-83.401,0,0,0,0,0,0,0,0,0,0.48351768,0.48351768,0
316.316,-82.785,0,0,0,0,1,0,0,0,0,0.5904631,0.5904631,1
316.318,-83.28,0,0,0,0,0,0,0,0,0,0.46574652,0.46574652,0
316.32,-82.936,0,0,0,1,0,0,0,0,0,0.6280863,0.6280863,1
316.339,-82.467,0,0,0,0,0,0,0,0,0,0.45012712,0.45012712,0
316.351,-83.449,0,0,1,0,0,0,0,0,0,0.55657107,0.55657107,1
316.404,-81.922,0,0,0,0,0,0,0,0,0,0.48916978,0.48916978,0
316.404,-82.457,0,0,0,0,0,0,0,0,0,0.40719992,0.40719992,0
316.431,-82.713,0,0,0,1,0,0,0,0,0,0.6284289,0.6284289,1
316.451,-82.593,0,0,0,1,0,0,0,0,0,0.58437514,0.58437514,1
316.46,-82.577,0,0,0,1,0,0,0,0,0,0.50534755,0.50534755,1
316.497,-82.888,0,0,0,0,0,0,0,0,0,0.44420278,0.44420278,0
316.544,-82.748,0,0,0,1,0,0,0,0,0,0.6444566,0.6444566,1
316.548,-82.627,0,0,0,1,0,0,0,0,0,0.5082141,0.5082141,1
316.671,-82.734,0,0,0,1,0,0,0,0,0,0.5442561,0.5442561,1
316.678,-83.035,0,0,0,1,0,0,0,0,0,0.593836,0.593836,1
316.735,-82.416,0,0,0,1,0,0,0,0,0,0.6845185,0.6845185,1
316.776,-83.424,0,0,0,0,0,0,0,0,0,0.41962472,0.41962472,0
316.788,-82.301,0,0,0,0,0,0,0,0,0,0.47511977,0.47511977,0
316.883,-82.216,0,0,0,0,0,0,0,0,0,0.47716367,0.47716367,0
316.894,-82.618,0,0,0,0,0,0,0,0,0,0.4550112,0.4550112,0
317.081,-83.084,0,0,0,1,0,0,0,0,0,0.53304857,0.53304857,1
317.146,-82.383,0,0,0,0,0,0,0,0,0,0.49623862,0.49623862,0
317.223,-83.265,0,0,0,0,0,0,0,0,0,0.49287474,0.49287474,0
317.235,-82.252,0,0,0,0,1,0,0,0,0,0.53787404,0.53787404,1
317.294,-82.439,0,0,0,0,0,0,0,0,0,0.42770433,0.42770433,0
317.383,-82.527,0,0,0,0,0,0,0,0,0,0.47498724,0.47498724,0
317.491,-81.968,0,0,1,0,0,0,0,0,0,0.55031204,0.55031204,1
317.568,-82.657,0,0,0,0,0,0,0,0,0,0.43183845,0.43183845,0
317.682,-82.69,0,0,0,0,0,0,0,0,0,0.42286432,0.42286432,0
317.691,-83.203,0,0,0,1,0,0,0,0,0,0.5717808,0.5717808,1
317.706,-83.251,0,0,0,0,0,0,0,0,0,0.45660126,0.45660126,0
317.762,-82.551,0,0,0,1,0,0,0,0,0,0.64525145,0.64525145,1
317.788,-82.294,0,0,0,1,0,0,0,0,0,0.6351235,0.6351235,1
317.96,-82.782,0,0,0,1,0,0,0,0,0,0.5171493,0.5171493,1
317.986,-83.047,0,0,0,0,0,0,0,0,0,0.44063947,0.44063947,0
318.006,-82.673,0,0,0,0,1,0,0,0,0,0.5806141,0.5806141,1
318.038,-82.951,0,0,0,1,0,0,0,0,0,0.6379334,0.6379334,1
318.137,-82.669,0,0,0,0,0,0,0,0,0,0.4606483,0.4606483,0
318.286,-82.851,0,0,0,0,0,0,0,0,0,0.42309985,0.42309985,0
318.451,-82.379,0,0,0,0,0,0,0,0,0,0.4814025,0.4814025,0
318.528,-82.357,0,0,0,0,0,0,0,0,0,0.49660042,0.49660042,0
318.616,-82.89,0,1,0,0,0,0,0,0,0,0.5110607,0.5110607,1
318.616,-83.182,0,0,0,1,0,0,0,0,0,0.5858694,0.5858694,1
318.811,-83.006,0,0,0,0,0,0,0,0,0,0.4813626,0.4813626,0
318.827,-82.916,0,0,0,0,0,0,0,0,0,0.46756187,0.46756187,0
318.921,-82.814,0,0,0,0,1,0,0,0,0,0.5826738,0.5826738,1
318.932,-82.718,0,0,0,1,0,0,0,0,0,0.56316763,0.56316763,1
318.953,-82.859,0,0,0,0,0,0,0,0,0,0.484445,0.484445,0
319.118,-82.827,0,0,0,0,0,0,0,0,0,0.4361825,0.4361825,0
319.153,-83.003,0,0,0,0,0,0,0,0,0,0.42794174,0.42794174,0
319.155,-82.617,0,0,0,1,0,0,0,0,0,0.5863588,0.5863588,1
319.257,-81.958,0,0,1,0,0,0,0,0,0,0.54484826,0.54484826,1
319.32,-82.927,0,0,0,0,0,0,0,0,0,0.45311987,0.45311987,0
319.325,-83.188,0,0,0,1,0,0,0,0,0,0.58959097,0.58959097,1
319.342,-82.441,0,0,0,0,1,0,0,0,0,0.6246622,0.6246622,1
319.406,-83.517,0,0,1,0,0,0,0,0,0,0.5029008,0.5029008,1
319.449,-82.913,0,0,0,1,0,0,0,0,0,0.6243829,0.6243829,1
319.458,-82.221,0,0,0,1,0,0,0,0,0,0.53256124,0.53256124,1
319.504,-82.365,0,0,0,1,0,0,0,0,0,0.55925053,0.55925053,1
319.542,-83.604,0,0,0,0,0,0,0,0,0,0.4916867,0.4916867,0
319.589,-82.501,0,0,0,1,0,0,0,0,0,0.6163475,0.6163475,1
319.619,-83.19,0,0,0,0,0,0,0,0,0,0.47644803,0.47644803,0
319.658,-82.653,0,0,0,1,0,0,0,0,0,0.59242827,0.59242827,1
319.795,-83.128,0,0,1,0,0,0,0,0,0,0.5236219,0.5236219,1
319.938,-83.129,0,0,0,0,0,0,0,0,0,0.43037078,0.43037078,0
319.949,-82.3,0,0,0,0,0,0,0,0,0,0.46123528,0.46123528,0
32.749,-53.475,0,0,0,1,0,0,0,0,0,0.5399161,0.5399161,1
32.8,-47.992,0,0,1,0,0,0,0,0,0,0.5029082,0.5029082,1
32.832,-47.977,0,0,0,0,0,0,0,0,0,0.47463462,0.47463462,0
32.84,-52.552,0,0,0,0,0,0,0,0,0,0.4844283,0.4844283,0
32.863,-48.554,0,0,0,0,0,0,0,0,0,0.471478,0.471478,0
32.911,-52.506,0,0,1,0,0,0,0,0,0,0.5053196,0.5053196,1
32.922,-48.416,0,0,0,1,0,0,0,0,0,0.5519781,0.5519781,1
32.93,-48.07,0,0,0,1,0,0,0,0,0,0.5853078,0.5853078,1
320.152,-82.616,0,0,0,0,0,0,0,0,0,0.4605361,0.4605361,0
320.194,-82.945,0,0,0,0,0,0,0,0,0,0.43344197,0.43344197,0
320.206,-82.82,0,0,0,0,0,0,0,0,0,0.4041271,0.4041271,0
320.217,-82.753,0,0,0,0,0,0,0,0,0,0.42917666,0.42917666,0
320.283,-82.389,0,0,0,0,0,0,0,0,0,0.47765318,0.47765318,0
320.586,-83.542,0,0,0,0,0,0,0,0,0,0.49173236,0.49173236,0
320.794,-83.213,0,0,0,1,0,0,0,0,0,0.6751904,0.6751904,1
321.024,-83.0,0,0,1,0,0,0,0,0,0,0.55852073,0.55852073,1
321.141,-82.781,0,0,0,1,0,0,0,0,0,0.6161501,0.6161501,1
321.184,-83.231,0,0,0,1,0,0,0,0,0,0.5827074,0.5827074,1
321.266,-82.721,0,0,0,0,1,0,0,0,0,0.5294222,0.5294222,1
321.531,-82.982,0,0,0,0,0,0,0,0,0,0.42562398,0.42562398,0
322.007,-82.877,0,0,0,0,0,0,0,0,0,0.45085073,0.45085073,0
322.011,-82.053,0,0,0,1,0,0,0,0,0,0.5067551,0.5067551,1
322.46,-82.692,0,0,0,0,0,0,0,0,0,0.43289047,0.43289047,0
322.506,-83.117,0,0,1,0,0,0,0,0,0,0.5181405,0.5181405,1
322.755,-83.069,0,0,0,0,0,0,0,0,0,0.4408756,0.4408756,0
322.94,-82.556,0,0,0,1,0,0,0,0,0,0.5321821,0.5321821,1
323.124,-83.387,0,0,0,0,0,0,0,0,0,0.4655616,0.4655616,0
323.184,-83.254,0,0,0,0,0,0,0,0,0,0.4337644,0.4337644,0
323.408,-82.677,0,0,0,1,0,0,0,0,0,0.5078056,0.5078056,1
323.5,-83.162,0,0,0,0,0,0,0,0,0,0.47060704,0.47060704,0
323.546,-83.092,0,0,0,0,0,0,0,0,0,0.46687227,0.46687227,0
33.031,-48.092,0,0,0,0,0,0,0,0,0,0.47580287,0.47580287,0
33.042,-48.229,0,0,0,0,0,0,0,0,0,0.40513042,0.40513042,0
33.044,-53.196,0,0,0,0,0,0,0,0,0,0.4777984,0.4777984,0
33.044,-53.715,0,0,0,0,0,0,0,0,0,0.489068,0.489068,0
33.054,-47.952,0,0,0,0,0,0,0,0,0,0.4804861,0.4804861,0
33.076,-48.264,0,0,0,0,1,0,0,0,0,0.52143073,0.52143073,1
33.09,-52.912,0,0,0,0,0,0,0,0,0,0.45042354,0.45042354,0
33.099,-47.951,0,0,1,0,0,0,0,0,0,0.5098834,0.5098834,1
33.122,-48.347,0,0,1,0,0,0,0,0,0,0.5599792,0.5599792,1
33.136,-53.484,0,0,0,1,0,0,0,0,0,0.598808,0.598808,1
33.156,-48.585,0,0,0,0,0,0,0,0,0,0.43333906,0.43333906,0
33.171,-48.528,0,0,0,1,0,0,0,0,0,0.54974675,0.54974675,1
33.229,-52.218,0,0,0,0,0,0,0,0,0,0.41911682,0.41911682,0
33.239,-48.411,0,0,0,0,0,0,0,0,0,0.481914,0.481914,0
33.245,-47.984,0,0,0,0,0,0,0,0,0,0.41948658,0.41948658,0
33.255,-53.045,0,0,0,0,0,0,0,0,0,0.41128418,0.41128418,0
33.259,-49.129,0,0,0,0,0,0,0,0,0,0.48748565,0.48748565,0
33.261,-53.262,0,0,0,0,0,0,0,0,0,0.49935198,0.49935198,0
33.264,-52.718,0,0,0,0,0,0,0,0,0,0.45642874,0.45642874,0
33.273,-48.181,0,0,0,0,0,0,0,0,0,0.43284133,0.43284133,0
33.274,-47.962,0,0,0,0,0,0,0,0,0,0.43236127,0.43236127,0
33.276,-47.685,0,0,0,0,0,0,1,0,0,0.50242597,0.50242597,1
33.289,-52.794,0,0,0,1,0,0,0,0,0,0.5212093,0.5212093,1
33.298,-47.772,0,0,0,0,0,0,0,0,0,0.4707074,0.4707074,0
33.312,-53.252,0,0,0,0,0,0,0,0,0,0.47260574,0.47260574,0
33.314,-48.505,0,0,0,0,0,0,0,0,0,0.4342947,0.4342947,0
33.319,-52.651,0,0,0,1,0,0,0,0,0,0.52766937,0.52766937,1
33.326,-48.245,0,0,0,1,0,0,0,0,0,0.55850714,0.55850714,1
33.336,-52.79,0,0,0,0,0,0,0,0,0,0.43083787,0.43083787,0
33.346,-48.407,0,0,0,0,0,0,0,0,0,0.45612526,0.45612526,0
33.349,-48.007,0,0,0,0,1,0,0,0,0,0.5258326,0.5258326,1
33.351,-47.957,0,0,0,0,1,0,0,0,0,0.52346236,0.52346236,1
33.351,-48.432,0,0,0,0,0,0,0,0,0,0.4974051,0.4974051,0
33.396,-52.858,0,0,0,0,0,0,0,0,0,0.42829508,0.42829508,0
33.4,-47.882,0,0,0,1,0,0,0,0,0,0.5033362,0.5033362,1
33.414,-52.469,0,0,0,0,0,0,0,0,0,0.44413275,0.44413275,0
33.423,-47.803,0,0,0,0,0,0,0,0,0,0.4577823,0.4577823,0
33.433,-52.587,0,0,0,0,0,0,0,0,0,0.3878889,0.3878889,0
33.434,-52.295,0,0,0,0,0,0,0,0,0,0.49169928,0.49169928,0
33.435,-47.913,0,0,0,0,0,0,0,0,0,0.4344301,0.4344301,0
33.455,-52.478,0,0,0,1,0,0,0,0,0,0.5363355,0.5363355,1
33.458,-49.03,0,0,0,1,0,0,0,0,0,0.64910865,0.64910865,1
33.476,-47.624,0,0,1,0,0,0,0,0,0,0.513666,0.513666,1
33.476,-52.472,0,0,0,0,0,0,0,0,0,0.40814304,0.40814304,0
33.478,-48.694,0,0,0,0,0,0,0,0,0,0.46407732,0.46407732,0
33.493,-48.341,0,0,0,0,0,0,0,0,0,0.47293633,0.47293633,0
33.495,-52.962,0,0,0,0,0,0,0,0,0,0.40488788,0.40488788,0
33.498,-52.872,0,0,0,0,0,0,0,0,0,0.4545387,0.4545387,0
33.505,-52.782,0,0,0,1,0,0,0,0,0,0.53680676,0.53680676,1
33.519,-48.03,0,0,0,1,0,0,0,0,0,0.5300915,0.5300915,1
33.52,-52.794,0,0,0,0,1,0,0,0,0,0.6430982,0.6430982,1
33.529,-47.537,0,0,0,0,0,0,0,0,0,0.4480684,0.4480684,0
33.531,-49.088,0,0,0,0,0,0,0,0,0,0.49321565,0.49321565,0
33.538,-47.777,0,0,0,1,0,0,0,0,0,0.5466907,0.5466907,1
33.539,-47.986,0,0,0,0,0,0,0,0,0,0.42789337,0.42789337,0
33.54,-47.968,0,0,1,0,0,0,0,0,0,0.5127864,0.5127864,1
33.546,-47.948,0,0,0,1,0,0,0,0,0,0.5835702,0.5835702,1
33.56,-49.024,0,0,0,1,0,0,0,0,0,0.55939204,0.55939204,1
33.567,-52.833,0,0,0,1,0,0,0,0,0,0.64436394,0.64436394,1
33.588,-53.34,0,0,0,0,0,0,0,0,0,0.48493358,0.48493358,0
33.618,-47.867,0,0,0,0,0,0,0,0,0,0.4381081,0.4381081,0
33.622,-47.294,0,0,0,0,0,0,0,0,0,0.42768824,0.42768824,0
33.631,-48.751,0,0,0,1,0,0,0,0,0,0.6818862,0.6818862,1
33.634,-52.673,0,0,0,0,0,0,0,0,0,0.431886,0.431886,0
33.635,-52.425,0,0,0,0,0,0,0,0,0,0.47129935,0.47129935,0
33.645,-53.118,0,0,1,0,0,0,0,0,0,0.53977776,0.53977776,1
33.654,-52.835,0,0,0,1,0,0,0,0,0,0.5619847,0.5619847,1
33.655,-48.067,0,0,0,1,0,0,0,0,0,0.5068759,0.5068759,1
33.663,-52.697,0,0,0,1,0,0,0,0,0,0.51078993,0.51078993,1
33.684,-48.11,0,0,0,0,0,0,0,0,0,0.48901212,0.48901212,0
33.688,-48.029,0,0,0,1,0,0,0,0,0,0.5801776,0.5801776,1
33.696,-47.882,0,0,0,1,0,0,0,0,0,0.53335977,0.53335977,1
33.706,-53.466,0,0,0,0,0,0,0,0,0,0.44934168,0.44934168,0
33.714,-52.699,0,0,0,0,0,0,0,0,0,0.4586084,0.4586084,0
33.724,-48.894,0,0,0,1,0,0,0,0,0,0.58807194,0.58807194,1
33.726,-47.848,0,0,0,0,0,0,0,0,0,0.47007844,0.47007844,0
33.744,-48.036,0,0,0,1,0,0,0,0,0,0.6901517,0.6901517,1
33.75,-48.403,0,0,0,1,0,0,0,0,0,0.5483577,0.5483577,1
33.76,-47.86,0,0,0,1,0,0,0,0,0,0.52441806,0.52441806,1
33.766,-48.55,0,0,0,1,0,0,0,0,0,0.5442592,0.5442592,1
33.768,-47.992,0,0,0,0,0,0,0,0,0,0.46214253,0.46214253,0
33.779,-49.005,0,0,0,1,0,0,0,0,0,0.6500905,0.6500905,1
33.786,-52.385,0,0,0,0,0,0,0,0,0,0.48679528,0.48679528,0
